"","Year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975","obs_mean","nrts","nnzero","nrts_total","backcast_flag","scale","model","species"
"127",1980,"35_-82","35_-82","stratum","35_-82","",0.06611245,0.0238519975,0.028202945,0.04634,0.093616675,0.16207765,0.194321025,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"128",1981,"35_-82","35_-82","stratum","35_-82","",0.03576005,0.0126019625,0.015017295,0.025310875,0.051216025,0.08914927,0.107808275,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"129",1982,"35_-82","35_-82","stratum","35_-82","",0.02822505,0.00976727925,0.011783825,0.019799825,0.0410934,0.072508925,0.08755317,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"130",1983,"35_-82","35_-82","stratum","35_-82","",0.02966915,0.00993038275,0.011762925,0.02033515,0.04296245,0.0736261,0.08972768,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"131",1984,"35_-82","35_-82","stratum","35_-82","",0.0437383,0.014827835,0.017814075,0.030556425,0.063767675,0.11048935,0.13034,0.444444444444444,1,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"132",1985,"35_-82","35_-82","stratum","35_-82","",0.0313993,0.0103932475,0.01255741,0.02126965,0.046185925,0.0799880049999999,0.09508875,0,0,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"133",1986,"35_-82","35_-82","stratum","35_-82","",0.0296988,0.00991945975,0.01189451,0.020353875,0.04359475,0.07802159,0.09095894,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"134",1987,"35_-82","35_-82","stratum","35_-82","",0.0297733,0.00971106725,0.01179797,0.020875,0.043476775,0.07515455,0.0911406725,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"135",1988,"35_-82","35_-82","stratum","35_-82","",0.03121995,0.0099684025,0.01203086,0.02147295,0.04528515,0.080449915,0.09458984,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"136",1989,"35_-82","35_-82","stratum","35_-82","",0.0252305,0.0080131875,0.0095337555,0.016963125,0.037119975,0.0653947849999999,0.077782835,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"137",1990,"35_-82","35_-82","stratum","35_-82","",0.0209185,0.00654064225,0.0081716175,0.013990625,0.030769775,0.053615565,0.0641797725,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"138",1991,"35_-82","35_-82","stratum","35_-82","",0.01525105,0.00483369875,0.0058468455,0.01004815,0.022793225,0.04028368,0.0486402375,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"139",1992,"35_-82","35_-82","stratum","35_-82","",0.0150684,0.0046940805,0.005740105,0.010140175,0.022817825,0.0396783599999999,0.0485446675,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"140",1993,"35_-82","35_-82","stratum","35_-82","",0.0126447,0.00391746675,0.004625461,0.008453655,0.01885865,0.03258896,0.03872364,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"141",1994,"35_-82","35_-82","stratum","35_-82","",0.01228625,0.0035542975,0.00435045,0.00809628,0.018459775,0.03254051,0.039307755,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"142",1995,"35_-82","35_-82","stratum","35_-82","",0.0104333,0.002987909,0.003682034,0.006998015,0.015705825,0.02853908,0.0342893875,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"143",1996,"35_-82","35_-82","stratum","35_-82","",0.010735,0.00289020975,0.0036063185,0.0068893425,0.016336625,0.029557795,0.0361605875,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"144",1997,"35_-82","35_-82","stratum","35_-82","",0.0124314,0.0032578435,0.004076199,0.0080833575,0.0190277,0.035202085,0.042631935,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"145",1998,"35_-82","35_-82","stratum","35_-82","",0.01056535,0.00273076825,0.003463622,0.00663755,0.016122325,0.030628075,0.0372191525,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"146",1999,"35_-82","35_-82","stratum","35_-82","",0.005828365,0.00144136,0.001839679,0.00366889,0.00913529,0.017338435,0.0219805575,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"147",2000,"35_-82","35_-82","stratum","35_-82","",0.00526251,0.00130538925,0.001625584,0.0032396175,0.0082849625,0.01629487,0.0202343875,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"148",2001,"35_-82","35_-82","stratum","35_-82","",0.004053115,0.000985413525,0.0012468245,0.00252833,0.0066223075,0.013041235,0.01631122,0,0,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"149",2002,"35_-82","35_-82","stratum","35_-82","",0.00351515,0.00081072885,0.00098483955,0.0021616975,0.0057283975,0.011827515,0.01436011,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"150",2003,"35_-82","35_-82","stratum","35_-82","",0.00299915,0.000645168025,0.0008247629,0.0018009425,0.00488907,0.00994670749999999,0.0121191275,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"151",2004,"35_-82","35_-82","stratum","35_-82","",0.00213268,0.00044079935,0.00058259975,0.00128674,0.003599765,0.0075457385,0.00925307725,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"152",2005,"35_-82","35_-82","stratum","35_-82","",0.001756645,0.0003663667,0.00047222405,0.0010347525,0.0029935725,0.0063354915,0.00789246325,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"153",2006,"35_-82","35_-82","stratum","35_-82","",0.001853125,0.000364748,0.0004792373,0.0010627375,0.0032028375,0.0066929065,0.0084324745,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"154",2007,"35_-82","35_-82","stratum","35_-82","",0.001543715,0.000299481125,0.0003980444,0.00088133625,0.0027094825,0.00574457,0.00710204525,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"155",2008,"35_-82","35_-82","stratum","35_-82","",0.00122862,0.0002233768,0.0003040952,0.0006968805,0.0021118625,0.004615631,0.00584000825,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"156",2009,"35_-82","35_-82","stratum","35_-82","",0.00109996,0.000205270775,0.00027679265,0.000624746,0.001920795,0.0040709145,0.00498342275,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"157",2010,"35_-82","35_-82","stratum","35_-82","",0.0012012,0.000219435625,0.000295896,0.0006821155,0.00210312,0.004510475,0.00552197475,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"158",2011,"35_-82","35_-82","stratum","35_-82","",0.001543815,0.000276519675,0.0003748273,0.000869888,0.0026896725,0.0059328905,0.00765312,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"159",2012,"35_-82","35_-82","stratum","35_-82","",0.001309905,0.00023781135,0.00031537105,0.000748744,0.0023391425,0.0051457665,0.00641438675,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"160",2013,"35_-82","35_-82","stratum","35_-82","",0.00130178,0.0002303219,0.00031383775,0.0007234285,0.0023207675,0.00499490649999999,0.0064470625,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"161",2014,"35_-82","35_-82","stratum","35_-82","",0.00108111,0.00018611215,0.00024929805,0.00060093575,0.0019159975,0.0043083895,0.00533938875,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"162",2015,"35_-82","35_-82","stratum","35_-82","",0.001351075,0.0002335891,0.0003148064,0.0007524855,0.0024057425,0.0051841,0.00672651625,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"163",2016,"35_-82","35_-82","stratum","35_-82","",0.00132865,0.0002291833,0.00030346325,0.00073765725,0.00234964,0.005132325,0.0066659195,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"164",2017,"35_-82","35_-82","stratum","35_-82","",0.00123115,0.000210910775,0.0002846723,0.0006673065,0.0022167175,0.0048872275,0.00616117275,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"165",2018,"35_-82","35_-82","stratum","35_-82","",0.001081055,0.000188281325,0.0002461569,0.000598172,0.00195826,0.0043807865,0.00566041225,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"166",2019,"35_-82","35_-82","stratum","35_-82","",0.00106598,0.000180839225,0.0002360853,0.00058516375,0.00191679,0.004318641,0.0054116305,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"167",2020,"35_-82","35_-82","stratum","35_-82","",0.001085645,0.0001826434,0.00023484985,0.00058845725,0.00195753,0.0045140595,0.0056647845,0,0,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"168",2021,"35_-82","35_-82","stratum","35_-82","",0.0009668445,0.00016380765,0.0002204484,0.00053080025,0.0017728625,0.004016151,0.005146317,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"169",1966,"35_-83","35_-83","stratum","35_-83","",1.484515,0.4226401,0.52615005,0.963731,2.329185,4.465916,5.5198495,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"170",1967,"35_-83","35_-83","stratum","35_-83","",1.358985,0.410787975,0.48913905,0.90416025,2.1098225,3.9120805,4.94619425,0.6,1,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"171",1968,"35_-83","35_-83","stratum","35_-83","",1.25168,0.4009997,0.486325,0.8411785,1.8895425,3.5688855,4.44768475,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"172",1969,"35_-83","35_-83","stratum","35_-83","",1.371545,0.44412645,0.5307917,0.9276665,2.034285,3.7859605,4.72289675,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"173",1970,"35_-83","35_-83","stratum","35_-83","",1.33074,0.463702075,0.5504417,0.91932,1.9703425,3.5514905,4.31478275,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"174",1971,"35_-83","35_-83","stratum","35_-83","",2.095475,0.803529075,0.93282885,1.479265,3.0328275,5.3660205,6.62893400000001,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"175",1972,"35_-83","35_-83","stratum","35_-83","",1.83558,0.721204675,0.84170305,1.3060175,2.642535,4.5233235,5.55862725,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"176",1973,"35_-83","35_-83","stratum","35_-83","",2.376185,0.971067125,1.1111605,1.7139825,3.3378075,5.6369855,6.7699815,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"177",1974,"35_-83","35_-83","stratum","35_-83","",1.613105,0.68949725,0.79536395,1.19799,2.2419425,3.7955925,4.50030175,3.6,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"178",1975,"35_-83","35_-83","stratum","35_-83","",1.452505,0.65284215,0.73352445,1.07473,2.0007625,3.398957,4.036459,1.8,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"179",1976,"35_-83","35_-83","stratum","35_-83","",1.4629,0.6765979,0.754624,1.09398,2.00257,3.4793355,4.1936365,3,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"180",1977,"35_-83","35_-83","stratum","35_-83","",1.248975,0.583231425,0.64684245,0.9446055,1.7181225,2.980519,3.61323725,2.2,3,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"181",1978,"35_-83","35_-83","stratum","35_-83","",1.26615,0.594867825,0.66973815,0.96941775,1.7473675,2.935772,3.47811225,2.8,3,2,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"182",1979,"35_-83","35_-83","stratum","35_-83","",1.125095,0.521963675,0.5873904,0.84970825,1.5506175,2.6009715,3.12524475,2.1,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"183",1980,"35_-83","35_-83","stratum","35_-83","",0.785606,0.353170925,0.39576745,0.5880215,1.084245,1.822198,2.12854425,2.1,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"184",1981,"35_-83","35_-83","stratum","35_-83","",0.430162,0.180376975,0.207462,0.31475475,0.59648175,1.001424,1.17079425,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"185",1982,"35_-83","35_-83","stratum","35_-83","",0.340044,0.13619655,0.1555277,0.2489055,0.4764515,0.801804149999999,0.952790650000001,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"186",1983,"35_-83","35_-83","stratum","35_-83","",0.353396,0.139552075,0.1625404,0.25909925,0.49796,0.82764975,1.00086,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"187",1984,"35_-83","35_-83","stratum","35_-83","",0.5306175,0.215292225,0.24665025,0.386344,0.7462835,1.235007,1.52512625,0.9,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"188",1985,"35_-83","35_-83","stratum","35_-83","",0.386074,0.1484909,0.1711889,0.2762565,0.5549625,0.932771399999999,1.1225145,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"189",1986,"35_-83","35_-83","stratum","35_-83","",0.3734955,0.1413298,0.17013585,0.26003325,0.53265225,0.8954451,1.08077,0,0,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"190",1987,"35_-83","35_-83","stratum","35_-83","",0.3722715,0.1421356,0.16589635,0.26706475,0.529722,0.92494055,1.0781895,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"191",1988,"35_-83","35_-83","stratum","35_-83","",0.3872845,0.14552,0.16947335,0.27620875,0.54865475,0.961105,1.18279125,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"192",1989,"35_-83","35_-83","stratum","35_-83","",0.3140835,0.117592025,0.1379513,0.2227945,0.44251525,0.7672047,0.95381935,0.4,3,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"193",1990,"35_-83","35_-83","stratum","35_-83","",0.2534875,0.09764865,0.1138007,0.179813,0.36081625,0.6475571,0.748472675,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"194",1991,"35_-83","35_-83","stratum","35_-83","",0.1815245,0.0659106325,0.078207265,0.1281375,0.26583675,0.46733215,0.559960975,0.3,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"195",1992,"35_-83","35_-83","stratum","35_-83","",0.1773445,0.0657431975,0.07659516,0.1256505,0.2552415,0.45002825,0.529206175,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"196",1993,"35_-83","35_-83","stratum","35_-83","",0.1474525,0.0518561775,0.060868645,0.10032825,0.21346825,0.377714249999999,0.4531248,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"197",1994,"35_-83","35_-83","stratum","35_-83","",0.142315,0.050068025,0.058239595,0.096809225,0.20740725,0.3665002,0.446100675,0.3,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"198",1995,"35_-83","35_-83","stratum","35_-83","",0.1201805,0.040822785,0.047868895,0.0829685,0.17845575,0.31755655,0.37969875,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"199",1996,"35_-83","35_-83","stratum","35_-83","",0.1245665,0.04155874,0.048748195,0.084520075,0.18436425,0.31976275,0.39368215,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"200",1997,"35_-83","35_-83","stratum","35_-83","",0.1471155,0.04915169,0.05720247,0.0986726,0.21627875,0.385946,0.463327175,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"201",1998,"35_-83","35_-83","stratum","35_-83","",0.1268315,0.0410080175,0.048883695,0.084736325,0.1889045,0.34467795,0.425149525,0.3,2,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"202",1999,"35_-83","35_-83","stratum","35_-83","",0.0701637,0.0223150125,0.02706557,0.04684265,0.105737,0.19864275,0.235114875,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"203",2000,"35_-83","35_-83","stratum","35_-83","",0.0636365,0.019186405,0.023213335,0.042465625,0.0967596,0.18497105,0.21970045,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"204",2001,"35_-83","35_-83","stratum","35_-83","",0.0501425,0.0147493075,0.01813684,0.0329481,0.076507675,0.14838245,0.18283955,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"205",2002,"35_-83","35_-83","stratum","35_-83","",0.043476,0.01252454,0.015173135,0.02850635,0.067544225,0.1289994,0.15566355,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"206",2003,"35_-83","35_-83","stratum","35_-83","",0.03638135,0.01001421475,0.01205142,0.02334905,0.056582,0.11058405,0.1335147,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"207",2004,"35_-83","35_-83","stratum","35_-83","",0.02593935,0.00650506625,0.0081687165,0.016390975,0.041532425,0.07790367,0.096313935,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"208",2005,"35_-83","35_-83","stratum","35_-83","",0.0211803,0.00542870975,0.006720109,0.013060125,0.033489125,0.0637098299999999,0.079656955,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"209",2006,"35_-83","35_-83","stratum","35_-83","",0.02170335,0.0051862405,0.0067379355,0.0135519,0.03451935,0.0678752849999999,0.08229116,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"210",2007,"35_-83","35_-83","stratum","35_-83","",0.0176439,0.00401853125,0.0053516385,0.011011575,0.0290255,0.0570781599999999,0.0682328375,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"211",2008,"35_-83","35_-83","stratum","35_-83","",0.0139616,0.00316218925,0.003891772,0.0083732575,0.022121675,0.042986615,0.05511625,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"212",2009,"35_-83","35_-83","stratum","35_-83","",0.0123188,0.00289804775,0.00366132,0.0074315225,0.019845175,0.0374060249999999,0.046287,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"213",2010,"35_-83","35_-83","stratum","35_-83","",0.0137542,0.00316767275,0.0040460265,0.00822064,0.022060075,0.0421295149999999,0.0508093075,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"214",2011,"35_-83","35_-83","stratum","35_-83","",0.01820565,0.0043110225,0.005418501,0.011144325,0.030153925,0.056958815,0.06986562,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"215",2012,"35_-83","35_-83","stratum","35_-83","",0.01575585,0.003642325,0.004587728,0.00946985,0.02581125,0.04903303,0.0609239075,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"216",2013,"35_-83","35_-83","stratum","35_-83","",0.01550165,0.00347933725,0.004410658,0.0092593975,0.025419425,0.04847953,0.061541435,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"217",2014,"35_-83","35_-83","stratum","35_-83","",0.0134006,0.003094291,0.003805155,0.00783252,0.0216393,0.04205098,0.0505448975,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"218",2015,"35_-83","35_-83","stratum","35_-83","",0.01674135,0.003940264,0.0050270565,0.010160475,0.02767865,0.05353111,0.06510066,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
